X,Y,ID,NOMBRE,MUNICIPIO,PROVINCIA,ALTURA,LATITUD,LONGITUD
-2.293888888888889,38.295,7072Y,Yeste,Yeste,Albacete,960,38 17 42,-02 17 38
-1.703055555555556,38.541944444444447,7096B,Hellín,Hellín,Albacete,605,38 32 31,-01 42 11
-1.689444444444444,38.588055555555556,7103Y,Tobarra,Tobarra,Albacete,615,38 35 17,-01 41 22
-1.658888888888889,38.936944444444443,8177A,Chinchilla,Chinchilla de Monte-Aragón,Albacete,880,38 56 13,-01 39 32
-1.862222222222222,39.005555555555553,8178D,Albacete,Albacete,Albacete,674,39 00 20,-01 51 44
-1.435555555555555,39.198611111111113,8191Y,Alcalá del Júcar,Alcalá del Júcar,Albacete,680,39 11 55,-01 26 08
-1.063055555555556,38.850555555555559,8198Y,Almansa,Almansa,Albacete,710,38 51 02,-01 03 47
-0.981388888888889,38.067777777777778,7244X,Orihuela,Orihuela,Alacant/Alicante,26,38 04 04,-00 58 53
-1.038055555555556,38.399722222222223,7247X,Pinoso,"Pinós, el/Pinoso",Alacant/Alicante,575,38 23 59,-01 02 17
-0.715277777777778,38.088055555555556,7261X,Rojales,Rojales,Alacant/Alicante,31,38 05 17,-00 42 55
-0.865555555555556,38.576944444444443,8008Y,Villena,Villena,Alacant/Alicante,486,38 34 37,-00 51 56
-0.757777777777778,38.386666666666663,8013X,Novelda,Novelda,Alacant/Alicante,230,38 23 12,-00 45 28
-0.680555555555556,38.2875,8018X,Elche/Elx,Elche/Elx,Alacant/Alicante,110,38 17 15,-00 40 50
-0.570833333333333,38.282777777777781,8019,Alicante/Alacant Aeropuerto,Elche/Elx,Alacant/Alicante,43,38 16 58,-00 34 15
-0.494166666666667,38.3725,8025,Alicante/Alacant,Alacant/Alicante,Alacant/Alicante,81,38 22 21,-00 29 39
0.167777777777778,38.783611111111114,8050X,Jávea/ Xàbia,Jávea/Xàbia,Alacant/Alicante,15,38 47 01,00 10 04
-0.118333333333333,38.846666666666664,8057C,Pego,Pego,Alacant/Alicante,60,38 50 48,-00 07 06
-0.46,38.710833333333333,8059C,Alcoy/Alcoi,Alcoy/Alcoi,Alacant/Alicante,530,38 42 39,-00 27 36
-2.228055555555556,37.860833333333332,5060X,Vélez Blanco,Vélez-Blanco,Almería,1190,37 51 39,-02 13 41
-3.020555555555556,36.74722222222222,6277B,Adra,Adra,Almería,8,36 44 50,-03 01 14
-2.813055555555556,36.774722222222223,6291B,El Ejido,"Ejido, El",Almería,98,36 46 29,-02 48 47
-2.701666666666667,36.686944444444443,6293X,Roquetas de Mar,"Ejido, El",Almería,3,36 41 13,-02 42 06
-2.78,37.141388888888891,6302A,Abla,Abla,Almería,885,37 08 29,-02 46 48
-2.910833333333333,37.0275,6307X,Láujar de Andarax,Láujar de Andarax,Almería,1510,37 01 39,-02 54 39
-2.356944444444444,36.846388888888889,6325O,Almería Aeropuerto,Almería,Almería,21,36 50 47,-02 21 25
-2.193055555555556,36.721944444444446,6329X,Cabo de Gata,Níjar,Almería,42,36 43 19,-02 11 35
-1.903333333333333,36.98,6332X,Carboneras,Carboneras,Almería,12,36 58 48,-01 54 12
-1.816666666666667,37.178888888888892,6340X,"Garrucha, Puerto",Garrucha,Almería,12,37 10 44,-01 49 00
-2.151388888888889,37.406666666666666,6364X,Albox,Albox,Almería,508,37 24 24,-02 09 05
-1.943611111111111,37.390555555555558,6367B,Huercal Overa,Huércal-Overa,Almería,300,37 23 26,-01 56 37
-3.036111111111111,35.938333333333333,6381,Alborán,Almería,Almería,15,35 56 18,-03 02 10
-2.589444444444444,43.05777777777778,1044X,Aramaio,Aramaio,Araba/Álava,617,43 03 28,-02 35 22
-3.005555555555556,43.050277777777779,1060X,Amurrio,Amurrio,Araba/Álava,240,43 03 01,-03 00 20
-3.231666666666666,42.875277777777775,9060X,Lalastra,Valdegovía/Gaubea,Araba/Álava,910,42 52 31,-03 13 54
-2.359722222222222,42.829722222222223,9073X,Opakua,Salvatierra/Agurain,Araba/Álava,660,42 49 47,-02 21 35
-2.733333333333333,42.871944444444445,9091R,Vitoria Gasteiz Aeropuerto,Vitoria-Gasteiz,Araba/Álava,513,42 52 19,-02 44 00
-2.774722222222222,42.6025,9122I,Labastida,Labastida/Bastida,Araba/Álava,610,42 36 09,-02 46 29
-2.632777777777778,42.56722222222222,9145X,Leza,Leza,Araba/Álava,575,42 34 02,-02 37 58
-2.346111111111111,42.670555555555552,9178X,Campezo/Kanpezu,Campezo/Kanpezu,Araba/Álava,570,42 40 14,-02 20 46
-4.852777777777778,43.31111111111111,1179B,Cabrales,Cabrales,Asturias,458,43 18 40,-04 51 10
-4.748055555555555,43.420277777777777,1183X,Llanes,Llanes,Asturias,10,43 25 13,-04 44 53
-5.119166666666667,43.266666666666666,1186P,"Amieva, Panizales",Amieva,Asturias,370,43 16 00,-05 07 09
-5.396666666666667,43.37777777777778,1199X,Piloña,Piloña,Asturias,280,43 22 40,-05 23 48
-5.247222222222222,43.4925,1203D,Colunga,Colunga,Asturias,30,43 29 33,-05 14 50
-5.848611111111111,43.655833333333334,1210X,Cabo Peñas,Gozón,Asturias,100,43 39 21,-05 50 55
-6.044166666666666,43.566944444444445,1212E,Asturias Aeropuerto,Castrillón,Asturias,127,43 34 01,-06 02 39
-5.776388888888889,42.978611111111114,1221D,Puerto de Pajares,Lena,Asturias,1480,42 58 43,-05 46 35
-5.822777777777778,43.132777777777775,1223P,Pola de Lena,Lena,Asturias,370,43 07 58,-05 49 22
-5.476944444444444,43.095277777777781,1226X,Aller,Aller,Asturias,750,43 05 43,-05 28 37
-5.819166666666667,43.275,1234P,Mieres,Mieres,Asturias,170,43 16 30,-05 49 09
-5.874166666666667,43.353333333333332,1249X,Oviedo,Oviedo,Asturias,336,43 21 12,-05 52 27
-6.386666666666667,43.290277777777774,1272B,"Tineo, Soto de la Barca",Tineo,Asturias,280,43 17 25,-06 23 12
-6.256944444444445,43.1,1276F,Pola de Somiedo,Somiedo,Asturias,670,43 06 00,-06 15 25
-6.230833333333333,43.425,1279X,Salas,Salas,Asturias,240,43 25 30,-06 13 51
-6.47,43.569166666666668,1283U,Cabo Busto,Valdés,Asturias,60,43 34 09,-06 28 12
-6.4725,42.955277777777781,1302F,Degaña,Degaña,Asturias,1310,42 57 19,-06 28 21
-6.885,43.0275,1309C,"Ibias, San Antolin",Ibias,Asturias,780,43 01 39,-06 53 06
-6.673333333333334,43.465555555555554,1327A,"Villayón, Oneta",Villayón,Asturias,410,43 27 56,-06 40 24
-7.018888888888889,43.535277777777779,1331D,Figueras de Castropol,Castropol,Asturias,40,43 32 07,-07 01 08
-7.061111111111111,43.415555555555557,1341B,"Taramundi, Ouria",Taramundi,Asturias,340,43 24 56,-07 03 40
-6.414166666666667,42.994166666666665,1542,Puerto de Leitariegos,Cangas del Narcea,Asturias,1530,42 59 39,-06 24 51
-5.044166666666666,40.543333333333337,2430Y,Muñotello,Muñotello,Ávila,1178,40 32 36,-05 02 39
-4.68,40.659166666666664,2444,Ávila,Ávila,Ávila,1130,40 39 33,-04 40 48
-4.741944444444444,40.828888888888891,2453E,Gotarrendura,Gotarrendura,Ávila,920,40 49 44,-04 44 31
-4.73,41.07138888888889,2456B,Arevalo,Arévalo,Ávila,820,41 04 17,-04 43 48
-5.018611111111111,40.882222222222225,2512Y,Rivilla de Barajas,Rivilla de Barajas,Ávila,925,40 52 56,-05 01 07
-5.143055555555556,40.350555555555559,2811A,Navarredonda de Gredos,Navarredonda de Gredos,Ávila,1525,40 21 02,-05 08 35
-5.519166666666667,40.355277777777779,2828Y,Barco de Avila,"Barco de Ávila, El",Ávila,1012,40 21 19,-05 31 09
-5.012777777777778,40.339722222222221,3319D,Puerto El Pico,Villarejo del Valle,Ávila,1285,40 20 23,-05 00 46
-4.455833333333334,40.4675,3337U,Cebreros,Cebreros,Ávila,850,40 28 03,-04 27 21
-4.590833333333333,40.288611111111109,3391,Sotillo de la Adrada,Sotillo de la Adrada,Ávila,630,40 17 19,-04 35 27
-5.311388888888889,40.139166666666668,3422D,Candeleda,Candeleda,Ávila,350,40 08 21,-05 18 41
-5.062222222222222,39.169444444444444,4244X,Herrera del Duque,Herrera del Duque,Badajoz,447,39 10 10,-05 03 44
-5.5775,38.479722222222222,4260,Peraleda del Zaucejo,Peraleda del Zaucejo,Badajoz,542,38 28 47,-05 34 39
-5.546666666666667,38.715277777777779,4325X,Castuera,Castuera,Badajoz,502,38 42 55,-05 32 48
-5.461388888888889,39.103333333333332,4340,Navalvillar de Pela,Navalvillar de Pela,Badajoz,313,39 06 12,-05 27 41
-5.880555555555556,38.955555555555556,4358X,Don Benito,Don Benito,Badajoz,273,38 57 20,-05 52 50
-6.016944444444444,38.231666666666669,4386B,Llerena,Llerena,Badajoz,655,38 13 54,-06 01 01
-6.306666666666667,38.551666666666669,4395X,Villafranca de los Barros,Villafranca de los Barros,Badajoz,430,38 33 06,-06 18 24
-6.385555555555555,38.915833333333332,4410X,Mérida,Mérida,Badajoz,228,38 54 57,-06 23 08
-6.436666666666667,38.425833333333337,4427X,Zafra,Zafra,Badajoz,433,38 25 33,-06 26 12
-6.361111111111111,38.68888888888889,4436Y,Almendralejo,Almendralejo,Badajoz,371,38 41 20,-06 21 40
-6.813888888888889,38.883333333333333,4452,Badajoz Aeropuerto,Badajoz,Badajoz,185,38 53 00,-06 48 50
-6.995277777777778,39.181944444444447,4464X,Alburquerque,Alburquerque,Badajoz,283,39 10 55,-06 59 43
-6.600833333333333,39.176666666666669,4468X,Puebla de Obando,Puebla de Obando,Badajoz,392,39 10 36,-06 36 03
-7.008055555555556,38.8875,4478X,Badajoz,Badajoz,Badajoz,175,38 53 15,-07 00 29
-7.084444444444444,38.6975,4486X,Olivenza,Olivenza,Badajoz,275,38 41 51,-07 05 04
-7.281944444444444,38.484722222222224,4489X,Alconchel,Alconchel,Badajoz,170,38 29 05,-07 16 55
-6.922777777777778,38.476388888888891,4492E,Barcarrota,Barcarrota,Badajoz,387,38 28 35,-06 55 22
-7.158055555555555,38.37222222222222,4497X,Villanueva del Fresno,Villanueva del Fresno,Badajoz,247,38 22 20,-07 09 29
-6.271944444444444,38.081388888888888,4499X,Monesterio,Monesterio,Badajoz,771,38 04 53,-06 16 19
-6.311388888888889,38.208888888888886,4501X,Fuente de Cantos,Fuente de Cantos,Badajoz,602,38 12 32,-06 18 41
-6.765,38.298611111111114,4511C,Jerez de los Caballeros,Jerez de los Caballeros,Badajoz,381,38 17 55,-06 45 54
-6.661666666666667,38.178333333333335,4520X,Fregenal de la Sierra,Fregenal de la Sierra,Badajoz,586,38 10 42,-06 39 42
-5.678611111111111,38.2575,5473X,Azuaga,Azuaga,Badajoz,570,38 15 27,-05 40 43
1.519166666666667,41.416944444444447,0061X,Pontons,Pontons,Barcelona,630,41 25 01,01 31 09
1.676944444444445,41.330277777777781,0066X,Vilafranca del Penedès,Vilafranca del Penedès,Barcelona,174,41 19 49,01 40 37
1.8525,41.24388888888889,0073X,Sitges,Sitges,Barcelona,54,41 14 38,01 51 09
2.07,41.292777777777779,76,Barcelona Aeropuerto,"Prat de Llobregat, El",Barcelona,4,41 17 34,02 04 12
1.8575,42.101388888888891,0092X,Berga,Berga,Barcelona,690,42 06 05,01 51 27
1.8725,41.866388888888892,0106X,Balsareny,Balsareny,Barcelona,352,41 51 59,01 52 21
2.026666666666667,42.006944444444443,0114X,Prat de Lluçanès,Prats de Lluçanès,Barcelona,700,42 00 25,02 01 36
2.095277777777778,41.813333333333333,0120X,Moià,Moià,Barcelona,735,41 48 48,02 05 43
1.840277777777778,41.72,0149X,Manresa,Manresa,Barcelona,291,41 43 12,01 50 25
1.839166666666667,41.594444444444441,0158X,Monistrol de Montserrat,Monistrol de Montserrat,Barcelona,735,41 35 40,01 50 21
1.617777777777778,41.578888888888891,0171C,Igualada,Igualada,Barcelona,320,41 34 44,01 37 04
1.884722222222222,41.408055555555556,0194D,"Corbera, Pic d'Agulles",Corbera de Llobregat,Barcelona,651,41 24 29,01 53 05
2.2,41.390555555555558,0201D,Barcelona,Barcelona,Barcelona,25,41 23 26,02 12 00
2.173888888888889,41.375,0201X,"Barcelona, Museo Marítimo",Barcelona,Barcelona,37,41 22 30,02 10 26
2.168333333333333,41.612777777777779,0222X,Caldes de Montbui,Caldes de Montbui,Barcelona,175,41 36 46,02 10 06
2.103055555555556,41.523611111111109,0229I,Sabadell Aeropuerto,Sabadell,Barcelona,146,41 31 25,02 06 11
2.3625,41.505,0244X,Vilassar de Dalt,Vilassar de Dalt,Barcelona,60,41 30 18,02 21 45
2.54,41.5875,0252D,Arenys de Mar,Arenys de Mar,Barcelona,74,41 35 15,02 32 24
2.696944444444445,41.650833333333331,0255B,Santa Susana,Malgrat de Mar,Barcelona,40,41 39 03,02 41 49
2.431111111111111,41.76,0260X,Fogars de Montclús,Fogars de Montclús,Barcelona,929,41 45 36,02 25 52
2.3175,41.926111111111112,349,Sant Julià de Vilatorta,Sant Julià de Vilatorta,Barcelona,578,41 55 34,02 19 03
-2.510277777777778,43.376944444444447,1055B,Lekeitio,Lekeitio,Bizkaia,12,43 22 37,-02 30 37
-2.671111111111111,43.3425,1056K,Forua,Forua,Bizkaia,45,43 20 33,-02 40 16
-2.752777777777778,43.453888888888891,1057B,Machichaco,Bermeo,Bizkaia,93,43 27 14,-02 45 10
-3.021666666666667,43.375,1059X,Punta Galea,Getxo,Bizkaia,90,43 22 30,-03 01 18
-2.860277777777778,43.095555555555556,1064L,Orozko,Orozko,Bizkaia,270,43 05 44,-02 51 37
-2.644166666666667,43.099166666666669,1069Y,Abadiño,Abadiño,Bizkaia,747,43 05 57,-02 38 39
-2.706111111111111,43.202777777777776,1074C,Amorebieta--Etxano,Amorebieta-Etxano,Bizkaia,100,43 12 10,-02 42 22
-3.209722222222222,43.180555555555557,1078C,Balmaseda,Balmaseda,Bizkaia,210,43 10 50,-03 12 35
-3.104722222222222,43.203333333333333,1078I,Güeñes,Güeñes,Bizkaia,208,43 12 12,-03 06 17
-2.905833333333333,43.298055555555557,1082,Bilbao Aeropuerto,Loiu,Bizkaia,42,43 17 53,-02 54 21
-3.381944444444445,41.74583333333333,2106B,Coruña del Conde,Coruña del Conde,Burgos,955,41 44 45,-03 22 55
-3.742777777777778,41.665833333333332,2117D,Aranda de Duero,Aranda de Duero,Burgos,790,41 39 57,-03 44 34
-4.198888888888889,42.251111111111108,2290Y,Pedrosa del Príncipe,Pedrosa del Príncipe,Burgos,771,42 15 04,-04 11 56
-3.131666666666667,41.959722222222226,2298,Palacios de la Sierra,Palacios de la Sierra,Burgos,1080,41 57 35,-03 07 54
-3.110833333333333,42.146388888888886,2302N,Monterrubio de la Demanda,Monterrubio de la Demanda,Burgos,1197,42 08 47,-03 06 39
-3.767777777777778,42.105277777777779,2311Y,Villamayor de los Montes,Villamayor de los Montes,Burgos,882,42 06 19,-03 46 04
-3.621388888888889,42.356111111111112,2331X,Burgos Aeropuerto,Burgos,Burgos,891,42 21 22,-03 37 17
-3.957222222222222,42.951388888888886,9012E,Santa Gadea de Alfoz,Alfoz de Santa Gadea,Burgos,915,42 57 05,-03 57 26
-3.308888888888889,42.559444444444445,9031C,Briviesca,Briviesca,Burgos,730,42 33 34,-03 18 32
-3.482222222222222,42.92,9051,Medina de Pomar,Medina de Pomar,Burgos,580,42 55 12,-03 28 56
-2.944444444444445,42.669444444444444,9069C,Miranda de Ebro,Miranda de Ebro,Burgos,512,42 40 10,-02 56 40
-3.170277777777778,42.421111111111109,9111,Belorado,Belorado,Burgos,820,42 25 16,-03 10 13
-5.384166666666666,39.591666666666669,3386A,Navalvillar de Ibor,Navalvillar de Ibor,Cáceres,923,39 35 30,-05 23 03
-5.373333333333333,40.153888888888886,3423I,Madrigal de la Vera,Madrigal de la Vera,Cáceres,464,40 09 14,-05 22 24
-5.5825,39.945833333333333,3434X,Navalmoral de la Mata,Navalmoral de la Mata,Cáceres,269,39 56 45,-05 34 57
-5.784722222222222,40.111111111111114,3436D,Garganta de la Olla,Garganta la Olla,Cáceres,690,40 06 40,-05 47 05
-6.141666666666667,39.829444444444448,3448X,Serradilla,Serradilla,Cáceres,410,39 49 46,-06 08 30
-5.808333333333334,39.67,3455X,Jaraicejo,Jaraicejo,Cáceres,559,39 40 12,-05 48 30
-5.854166666666667,39.4825,3463X,Trujillo,Trujillo,Cáceres,503,39 28 57,-05 51 15
-6.338888888888889,39.471388888888889,3469A,Cáceres,Cáceres,Cáceres,394,39 28 17,-06 20 20
-6.376388888888889,39.790555555555557,3475X,Cañaveral,Cañaveral,Cáceres,373,39 47 26,-06 22 35
-6.239722222222222,40.408055555555556,3494U,Nuñomoral,Nuñomoral,Cáceres,470,40 24 29,-06 14 23
-6.165555555555556,40.19166666666667,3503,Guijo de Granadilla,Guijo de Granadilla,Cáceres,393,40 11 30,-06 09 56
-5.861111111111111,40.265,3504X,Hervás,Hervás,Cáceres,724,40 15 54,-05 51 40
-6.338888888888889,40.080833333333331,3512X,Montehermoso,Montehermoso,Cáceres,351,40 04 51,-06 20 20
-5.678333333333334,40.258611111111108,3514B,Tornavacas,Tornavacas,Cáceres,991,40 15 31,-05 40 42
-5.8325,40.12083333333333,3516X,Piornal,Piornal,Cáceres,1260,40 07 15,-05 49 57
-6.5575,40.003611111111113,3526X,Coria,Coria,Cáceres,313,40 00 13,-06 33 27
-6.411666666666667,40.255,3531X,Torrecilla de los Angeles,Torrecilla de los Ángeles,Cáceres,459,40 15 18,-06 24 42
-6.724444444444444,40.174722222222222,3536X,Hoyos,Hoyos,Cáceres,560,40 10 29,-06 43 28
-6.86,39.871388888888887,3540X,Zarza La Mayor,Zarza la Mayor,Cáceres,336,39 52 17,-06 51 36
-6.896111111111111,40.207222222222221,3547X,Valverde del Fresno,Valverde del Fresno,Cáceres,450,40 12 26,-06 53 46
-6.736388888888889,39.4275,3562X,Aliseda,Aliseda,Cáceres,321,39 25 39,-06 44 11
-6.745,39.618055555555557,3565X,Brozas,Brozas,Cáceres,425,39 37 05,-06 44 42
-7.247777777777777,39.416111111111114,3576X,Valencia de Alcántara,Valencia de Alcántara,Cáceres,445,39 24 58,-07 14 52
-5.333333333333333,39.455277777777781,4245X,Guadalupe,Guadalupe,Cáceres,660,39 27 19,-05 20 00
-5.368888888888889,39.314166666666665,4339X,Cañamero,Cañamero,Cáceres,590,39 18 51,-05 22 08
-5.710277777777778,39.282777777777781,4347X,Zorita,Zorita,Cáceres,413,39 16 58,-05 42 37
-6.231111111111111,39.19777777777778,4411C,Alcuescar,Alcuéscar,Cáceres,467,39 11 52,-06 13 52
-6.400555555555556,36.75,5906X,Chipiona,Chipiona,Cádiz,10,36 45 00,-06 24 02
-5.374166666666667,36.760555555555555,5911A,Grazalema,Grazalema,Cádiz,913,36 45 38,-05 22 27
-5.259444444444444,36.931666666666665,5919X,Olvera,Olvera,Cádiz,540,36 55 54,-05 15 34
-5.512222222222222,36.729444444444447,5941X,El Bosque,"Bosque, El",Cádiz,295,36 43 46,-05 30 44
-5.783333333333333,36.663888888888891,5950X,San José del Valle,San José del Valle,Cádiz,105,36 39 50,-05 47 00
-6.055833333333333,36.750555555555557,5960,Jerez de la Frontera Aeropuerto,Jerez de la Frontera,Cádiz,27,36 45 02,-06 03 21
-6.205555555555556,36.465555555555554,5972X,San Fernando,San Fernando,Cádiz,28,36 27 56,-06 12 20
-6.257777777777778,36.499722222222225,5973,Cádiz,Cádiz,Cádiz,2,36 29 59,-06 15 28
-5.920277777777778,36.406388888888891,5983X,Medina Sidonia,Medina-Sidonia,Cádiz,70,36 24 23,-05 55 13
-5.965,36.245555555555555,5995B,Vejer de la Frontera,Vejer de la Frontera,Cádiz,186,36 14 44,-05 57 54
-5.909722222222222,36.185,5996B,Barbate,Barbate,Cádiz,4,36 11 06,-05 54 35
-5.598888888888888,36.013888888888886,6001,Tarifa,Tarifa,Cádiz,32,36 00 50,-05 35 56
-5.394722222222223,36.435555555555553,6042I,Jimena de la Frontera,Jimena de la Frontera,Cádiz,50,36 26 08,-05 23 41
-5.284444444444444,36.273055555555558,6056X,San Roque,San Roque,Cádiz,1,36 16 23,-05 17 04
-3.469722222222222,43.396666666666668,1096X,"Barcena de Cicero, Treto",Bárcena de Cicero,Cantabria,10,43 23 48,-03 28 11
-3.831388888888889,43.429166666666667,1109,Santander Aeropuerto,Camargo,Cantabria,5,43 25 45,-03 49 53
-3.800555555555555,43.49111111111111,1111X,Santander,Santander,Cantabria,52,43 29 28,-03 48 02
-3.849444444444444,43.245555555555555,1124E,Villacarriedo,Villacarriedo,Cantabria,190,43 14 44,-03 50 58
-4.214166666666666,43.146944444444443,1135C,"Los Tojos, Bárcena Mayor","Tojos, Los",Cantabria,460,43 08 49,-04 12 51
-4.0275,43.358611111111109,1154H,"Torrelavega, Sierrapando",Torrelavega,Cantabria,110,43 21 31,-04 01 39
-4.392222222222222,43.393333333333331,1159,San Vicente de la Barquera,San Vicente de la Barquera,Cantabria,40,43 23 36,-04 23 32
-4.812777777777778,43.143888888888888,1167B,"Camaleño, Fuente De",Camaleño,Cantabria,1100,43 08 38,-04 48 46
-4.601666666666667,43.18277777777778,1174I,"Cillórigo de Liébana, Tama",Cillorigo de Liébana,Cantabria,260,43 10 58,-04 36 06
-4.124444444444444,43.377222222222223,1740,"Santillana del Mar, Altamira",Santillana del Mar,Cantabria,150,43 22 38,-04 07 28
-4.160555555555556,42.991944444444442,9001D,Reinosa,Campoo de Enmedio,Cantabria,870,42 59 31,-04 09 38
-4.032222222222222,42.80972222222222,9016X,"Valderredible, Cubillo de Ebro",Valderredible,Cantabria,770,42 48 35,-04 01 56
-3.933888888888889,42.80638888888889,9019B,"Valderredible, Polientes",Valderredible,Cantabria,720,42 48 23,-03 56 02
-0.485277777777778,39.795555555555552,8439X,Segorbe,Segorbe,Castelló/Castellón,400,39 47 44,-00 29 07
-0.546944444444444,40.087777777777781,8472A,Montanejos,Montanejos,Castelló/Castellón,601,40 05 16,-00 32 49
-0.256111111111111,40.433888888888887,8489X,Villafranca del Cid/Villafranca,Villafranca del Cid/Vilafranca,Castelló/Castellón,1130,40 26 02,-00 15 22
-0.169722222222222,40.227222222222224,8492X,Atzeneta del Maestrat,Atzeneta del Maestrat,Castelló/Castellón,420,40 13 38,-00 10 11
-0.071944444444444,39.957222222222221,8500A,"Castellón de la Plana, Almazora",Almazora/Almassora,Castelló/Castellón,42.9,39 57 26,-00 04 19
0.183611111111111,40.211388888888891,8503Y,Torreblanca,Torreblanca,Castelló/Castellón,35,40 12 41,00 11 01
0.165277777777778,40.69361111111111,8520X,La Pobla de Benifassà-Fredes,"Pobla de Benifassà, la",Castelló/Castellón,1165,40 41 37,00 09 55
0.429722222222222,40.554166666666667,8523X,Vinaròs,Vinaròs,Castelló/Castellón,90,40 33 15,00 25 47
-0.186666666666667,40.49861111111111,9563X,Castellfort,Castellfort,Castelló/Castellón,1220,40 29 55,-00 11 12
-5.346944444444444,35.888611111111111,5000C,Ceuta,Ceuta,Ceuta,87,35 53 19,-05 20 49
-3.215833333333333,39.390833333333333,4064Y,Alcazar de San Juan,Alcázar de San Juan,Ciudad Real,640,39 23 27,-03 12 57
-3.0075,39.169166666666669,4103X,Tomelloso,Tomelloso,Ciudad Real,662,39 10 09,-03 00 27
-3.920277777777778,38.989166666666669,4121,Ciudad Real,Ciudad Real,Ciudad Real,628,38 59 21,-03 55 13
-3.004444444444444,38.7375,4138Y,Villanueva de los Infantes,Villanueva de los Infantes,Ciudad Real,900,38 44 15,-03 00 16
-3.391388888888889,38.750555555555557,4147X,Valdepeñas,Valdepeñas,Ciudad Real,700,38 45 02,-03 23 29
-3.566666666666666,38.518055555555556,4148,Viso del Marqués,Viso del Marqués,Ciudad Real,778,38 31 05,-03 34 00
-4.291944444444445,38.898055555555558,4210Y,Abenójar,Abenójar,Ciudad Real,718,38 53 53,-04 17 31
-4.845277777777778,38.775277777777781,4300Y,Almadén,Almadén,Ciudad Real,535,38 46 31,-04 50 43
-4.059166666666667,38.668888888888887,5304Y,Puertollano,Puertollano,Ciudad Real,665,38 40 08,-04 03 33
-4.301666666666667,38.428888888888892,5341C,Fuencaliente,Fuencaliente,Ciudad Real,710,38 25 44,-04 18 06
-5.350555555555555,38.409444444444446,4263X,Valsequillo,Valsequillo,Córdoba,575,38 24 34,-05 21 02
-4.2725,38.186666666666667,5346X,Cardeña,Cardeña,Córdoba,720,38 11 12,-04 16 21
-4.330277777777778,38.013333333333335,5361X,Montoro,Montoro,Córdoba,155,38 00 48,-04 19 49
-4.796666666666667,38.020833333333336,5394X,Córdoba,Córdoba,Córdoba,525,38 01 15,-04 47 48
-4.846111111111111,37.844166666666666,5402,Córdoba Aeropuerto,Córdoba,Córdoba,90,37 50 39,-04 50 46
-4.207777777777777,37.484722222222224,5412X,Priego de Cordoba,Priego de Córdoba,Córdoba,550,37 29 05,-04 12 28
-4.353888888888889,37.556111111111115,5427X,Doña Mencía,Doña Mencía,Córdoba,650,37 33 22,-04 21 14
-4.462222222222223,37.810277777777777,5429X,"Córdoba, Prágdena",Córdoba,Córdoba,275,37 48 37,-04 27 44
-4.928611111111111,38.111111111111114,5459X,Espiel,Espiel,Córdoba,465,38 06 40,-04 55 43
-5.100555555555555,37.753055555555555,5470,Fuente Palmera,Fuente Palmera,Córdoba,120,37 45 11,-05 06 02
-4.547777777777778,37.230833333333337,5598X,Benamejí,Benamejí,Córdoba,465,37 13 51,-04 32 52
-4.686111111111111,37.481944444444444,5624X,Aguilar de la Frontera,Aguilar de la Frontera,Córdoba,305,37 28 55,-04 41 10
-4.763611111111111,37.638611111111111,5625X,La Rambla,"Rambla, La",Córdoba,200,37 38 19,-04 45 49
-2.076388888888889,40.571666666666665,3040Y,Beteta,Beteta,Cuenca,1214,40 34 18,-02 04 35
-3.021388888888889,40.011388888888888,3094B,Tarancón,Tarancón,Cuenca,808,40 00 41,-03 01 17
-2.806944444444444,40.06111111111111,4051Y,Alcázar del Rey,Alcázar del Rey,Cuenca,875,40 03 40,-02 48 25
-2.503333333333333,39.840277777777779,4075Y,Villares del Saz,Villares del Saz,Cuenca,870,39 50 25,-02 30 12
-2.494444444444444,39.515555555555558,4089A,Alberca de Zancara,"Alberca de Záncara, La",Cuenca,805,39 30 56,-02 29 40
-2.420833333333333,39.416944444444447,4090Y,San Clemente,San Clemente,Cuenca,728,39 25 01,-02 25 15
-2.76,39.656111111111109,4093Y,Osa de la Vega,Osa de la Vega,Cuenca,763,39 39 22,-02 45 36
-2.705555555555556,39.555277777777775,4095Y,Belmonte,Belmonte,Cuenca,745,39 33 19,-02 42 20
-2.131944444444445,40.06722222222222,8096,Cuenca,Cuenca,Cuenca,945,40 04 02,-02 07 55
-1.915277777777778,39.555555555555557,8155Y,Motilla del Palancar,Motilla del Palancar,Cuenca,830,39 33 20,-01 54 55
-1.503611111111111,40.103055555555557,8210Y,Salvacañete,Salvacañete,Cuenca,1160,40 06 11,-01 30 13
-1.4425,39.714444444444446,8245Y,Mira,Mira,Cuenca,815,39 42 52,-01 26 33
-1.796666666666667,43.326388888888886,1012P,Irún,Irun,Gipuzkoa,120,43 19 35,-01 47 48
-1.787222222222222,43.360555555555557,1014A,San Sebastián Aeropuerto,Hondarribia,Gipuzkoa,4,43 21 38,-01 47 14
-1.878888888888889,43.213055555555556,1021X,Renteria,Errenteria,Gipuzkoa,165,43 12 47,-01 52 44
-2.231944444444444,43.054722222222225,1025X,Beasain,Beasain,Gipuzkoa,255,43 03 17,-02 13 55
-2.184166666666667,43.058055555555555,1026X,Ordizia,Ordizia,Gipuzkoa,290,43 03 29,-02 11 03
-2.181111111111111,43.279444444444444,1036A,Zarautz,Zarautz,Gipuzkoa,60,43 16 46,-02 10 52
